"","","","","","","","","","","","","","29261-40396:Monte Morris","29261-40396","PG","Monte","Monte Morris","Morris","18.399999618530273","1","3500","PHO@DEN","DEN","PHO","","","","",""
"","","","","","","","","","","","","","29261-101331:Gary Clark","29261-101331","PF","Gary","Gary Clark","Clark","0","1","3500","HOU@LAL","HOU","LAL","","","","",""
"","","","","","","","","","","","","","29261-48598:Semi Ojeleye","29261-48598","SF","Semi","Semi Ojeleye","Ojeleye","1.2000000476837158","1","3500","BOS@NY","BOS","NY","","","","",""
"","","","","","","","","","","","","","29261-85463:Joe Chealey","29261-85463","PG","Joe","Joe Chealey","Chealey","null","null","3500","CHA@MIA","CHA","MIA","","","","",""
"","","","","","","","","","","","","","29261-18393:T.J. McConnell","29261-18393","PG","T.J.","T.J. McConnell","McConnell","9.100000381469727","2","3500","ORL@PHI","PHI","ORL","","","","",""
"","","","","","","","","","","","","","29261-85467:Yante Maten","29261-85467","PF","Yante","Yante Maten","Maten","null","null","3500","CHA@MIA","MIA","CHA","","","","",""
"","","","","","","","","","","","","","29261-17894:Mike Muscala","29261-17894","C","Mike","Mike Muscala","Muscala","16.78301886792453","53","3500","ORL@PHI","PHI","ORL","O","Ankle","","",""
"","","","","","","","","","","","","","29261-17384:Kyle O'Quinn","29261-17384","C","Kyle","Kyle O'Quinn","O'Quinn","8.399999618530273","2","3500","BKN@IND","IND","BKN","","","","",""
"","","","","","","","","","","","","","29261-97263:Drew Eubanks","29261-97263","PF","Drew","Drew Eubanks","Eubanks","null","null","3500","SA@POR","SA","POR","","","","",""
"","","","","","","","","","","","","","29261-9725:CJ Miles","29261-9725","SF","CJ","CJ Miles","Miles","4.599999904632568","2","3500","TOR@WAS","TOR","WAS","","","","",""
