Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Giannis Antetokounmpo,12400,MIL,SF,DET,,34.00,45.06,7,218.5,-450,114.25,-0.25,61.77,23.15,51.78,4.18
Paul Millsap,6000,DEN,PF,NYK,,20.00,55.23,30,219,-1000,116,0.25,42.29,20.98,24.59,4.1
Stanley Johnson,3600,DET,SF,@ MIL,,18.00,39.21,26,218.5,360,104.25,0.75,24.61,11.61,14.66,4.07
Montrezl Harrell,7300,LAC,PF,PHI,,27.00,53.33,10,235.5,-111,118.25,3.5,44.77,23.16,29.61,4.06
Kevin Knox,5800,NYK,PF,@ DEN,,34.00,44.40,10,219,700,103,1.25,22.01,2.61,23.32,4.02
OG Anunoby,3700,TOR,SF,UTA,,22.00,30.10,1,208.5,-125,105.25,-1.5,28.04,14.85,14.85,4.01
Rudy Gobert,9300,UTA,C,@ TOR,,32.00,51.58,10,208.5,110,103.25,-0.5,51.36,18.21,36.79,3.96
De'Aaron Fox,9100,SAC,PG,POR,,34.00,48.08,7,230,-105,114.5,0.25,44.14,18.28,35.77,3.93
Mason Plumlee,6000,DEN,C,NYK,,22.00,57.65,25,219,-1000,116,0.25,33.45,16.66,23.46,3.91
Delon Wright,3900,TOR,SG,UTA,,18.00,44.77,26,208.5,-125,105.25,-1.5,25.65,12.87,15.02,3.85
Seth Curry,3500,POR,PG,@ SAC,,19.00,40.73,30,230,-111,115.5,-0.25,24.52,13.42,13.42,3.83
Jamal Murray,8300,DEN,PG,NYK,,34.00,51.00,21,219,-1000,116,0.25,46.50,19.03,31.72,3.82
Allonzo Trier,3500,NYK,SG,@ DEN,,18.00,44.40,10,219,700,103,1.25,14.04,3.45,13.22,3.78
Monte Morris,5400,DEN,SG,NYK,,26.00,51.00,21,219,-1000,116,0.25,29.44,15.28,19.77,3.66
Dante Exum,3900,UTA,PG,@ TOR,,18.00,39.65,12,208.5,110,103.25,-0.5,24.74,11.25,14.26,3.66
Thon Maker,3700,MIL,C,DET,,15.00,52.82,17,218.5,-450,114.25,-0.25,22.77,10.89,13.41,3.62
Malik Beasley,4500,DEN,SG,NYK,,24.00,39.13,25,219,-1000,116,0.25,29.77,16.26,16.26,3.61
Jose Calderon,3500,DET,PG,@ MIL,,19.00,41.85,20,218.5,360,104.25,0.75,22.37,10.01,12.64,3.61
Norman Powell,3700,TOR,SF,UTA,,19.00,34.95,13,208.5,-125,105.25,-1.5,24.67,13.12,13.12,3.55
Jon Leuer,3500,DET,PF,@ MIL,,14.00,57.22,22,218.5,360,104.25,0.75,19.94,10.59,12.41,3.55
Mike Scott,3500,LAC,PF,PHI,,15.00,50.35,24,235.5,-111,118.25,3.5,24.79,14.67,12.4,3.54
Frank Ntilikina,3500,NYK,PG,@ DEN,,16.00,38.45,9,219,700,103,1.25,18.21,9.62,11.56,3.3
Tony Snell,3700,MIL,SG,DET,,17.00,34.85,9,218.5,-450,114.25,-0.25,19.77,10.26,11.36,3.07
Royce O'Neale,3700,UTA,SF,@ TOR,,15.00,36.30,13,208.5,110,103.25,-0.5,16.58,8.34,11.22,3.03
Kyle Korver,3700,UTA,SG,@ TOR,,15.00,34.93,12,208.5,110,103.25,-0.5,19.33,8.72,10.99,2.97
Ben McLemore,3500,SAC,SG,POR,,13.00,37.84,24,230,-105,114.5,0.25,16.85,7.34,10.38,2.97
Trey Lyles,3700,DEN,PF,NYK,,10.00,55.23,30,219,-1000,116,0.25,17.17,9.03,10.89,2.94
Torrey Craig,4400,DEN,SG,NYK,,18.00,39.13,25,219,-1000,116,0.25,16.79,7.37,12.01,2.73
Sterling Brown,3500,MIL,SG,DET,,11.00,37.16,21,218.5,-450,114.25,-0.25,18.17,9.55,9.55,2.73
Furkan Korkmaz,3600,PHI,SG,@ LAC,,16.00,33.56,8,235.5,-105,117.25,5.5,18.61,9.72,9.72,2.7
Nik Stauskas,3500,POR,SG,@ SAC,,12.00,40.73,30,230,-111,115.5,-0.25,15.37,7.48,9.21,2.63
Landry Shamet,3500,PHI,PG,@ LAC,,14.00,33.56,8,235.5,-105,117.25,5.5,8.76,1.60,8.66,2.47
Thabo Sefolosha,3800,UTA,SF,@ TOR,,10.00,36.30,13,208.5,110,103.25,-0.5,13.56,7.60,9,2.37
Gary Harris,6200,DEN,SF,NYK,,20.00,48.49,26,219,-1000,116,0.25,14.35,14.35,14.35,2.31
Tyrone Wallace,3500,LAC,SG,PHI,,10.00,47.07,20,235.5,-111,118.25,3.5,12.07,7.34,7.34,2.1
Yogi Ferrell,3700,SAC,PG,POR,,8.00,48.08,7,230,-105,114.5,0.25,9.90,5.14,5.82,1.57
Kosta Koufos,3600,SAC,C,POR,,5.00,52.26,14,230,-105,114.5,0.25,10.20,5.36,5.36,1.49
Jonah Bolden,3700,PHI,PF,@ LAC,,8.00,53.68,29,235.5,-105,117.25,5.5,5.24,0.96,5.18,1.4
Boban Marjanovic,3500,LAC,C,PHI,,1.00,51.92,12,235.5,-111,118.25,3.5,1.74,0.55,1.19,0.34
